id,date,author,text,type,author_channel_url,author_channel_id,edited_date,parent_post_id,parent_username,direct_reply_to,likes
Ugy0n31gPoFbwmo0i794AaABAg,2024-06-15T07:16:18Z,@learnpashtowithsajjadahmad1707,😢,Thread,http://www.youtube.com/@learnpashtowithsajjadahmad1707,UCTwgmiPmAimv0-EI_t9QvFQ,2024-06-15T07:16:18Z,,,,0
UgxZ2KIPyzNidjFxkLV4AaABAg,2024-06-13T13:31:18Z,@AvrArv,Don't confuse roma with homeless. Roma chose their way of living and are evil. Homeless didn't chose their situation.,Thread,http://www.youtube.com/@AvrArv,UCfADzlEv-mN36NUtxoDFEbw,2024-06-13T13:31:18Z,,,,1
Ugzde6fqL7HtwfMjKk14AaABAg,2024-06-13T01:38:47Z,@ducbuicuong,"I have so much respect for her, they spend their own time helping strange people and making them more valuable than any wealthy country in the world.",Thread,http://www.youtube.com/@ducbuicuong,UCGCwYV8pCQrMP8zZ1muKMwQ,2024-06-13T01:38:47Z,,,,3
Ugyej3u9m2rh1l7lUC94AaABAg,2024-06-12T12:01:53Z,@ToneyCrimson,The rich are not getting rich enough for the wealth to trickle down. Thats the problem.,Thread,http://www.youtube.com/@ToneyCrimson,UCbGE_s893YFX2Z-RrKXqVVA,2024-06-12T12:01:53Z,,,,0
A4_rXli-dQlA4rqwzkgDkm,2024-06-19T11:43:04Z,@PAMELAPORTER-ci7mr,"You are kidding, right?",Reply,http://www.youtube.com/@PAMELAPORTER-ci7mr,UCbGE_s893YFX2Z-RrKXqVVA,2024-06-19T11:43:04Z,Ugyej3u9m2rh1l7lUC94AaABAg,@ToneyCrimson,,0
UgxD7hQEHkzQkBG0fgx4AaABAg,2024-06-12T11:01:44Z,@jumbojumbo6866,tbh this is dystopia and its only 2024 i cant imagine 2100 would get any worser,Thread,http://www.youtube.com/@jumbojumbo6866,UChmGW2uQLKM6RAvAx4qpzxA,2024-06-12T11:01:44Z,,,,1
Ugz2QZZqt4IxFqHNJnx4AaABAg,2024-06-11T07:44:53Z,@sandysandeepful,It's not the responsibility of luxemborg to take care of hungarians.,Thread,http://www.youtube.com/@sandysandeepful,UCbLHR_Tks-kS6-nDhJ8gEtQ,2024-06-11T07:44:53Z,,,,0
UgyR8k7NhIIW9OhSzAJ4AaABAg,2024-06-11T06:36:31Z,@nepiahemopo1702,Left Hungary to get new dentures. Living under a bridge with happy dogs. Ok 😮,Thread,http://www.youtube.com/@nepiahemopo1702,UCkQVYWwPnUgJkrSRhFVegsA,2024-06-11T06:36:31Z,,,,0
UgzjEbVQbcIfF2unRhV4AaABAg,2024-06-10T18:57:19Z,@isshiomi6364,"800 K euro for 35 sq metre flat....Better come to India with that money,  use it for rent , food, maid for next 20 years...",Thread,http://www.youtube.com/@isshiomi6364,UCA4oHpfPqeIcRb5Owi5fwJw,2024-06-10T18:57:19Z,,,,0
UgzwxuQSNEH451sk2kN4AaABAg,2024-06-10T06:22:12Z,@needmoreramsay,WOW !!! 0.5% of the population own FIFTY PERCENT of the building land !?!?  That's CRIMINAL !!!,Thread,http://www.youtube.com/@needmoreramsay,UCYMu2SfBrROgHYeEX2ankNA,2024-06-10T06:22:12Z,,,,1
Ugw5_Je7JcBmAhOci8N4AaABAg,2024-06-10T06:03:08Z,@needmoreramsay,"""I'm an unskilled ECONOMIC refugee and they give me free medical care and welfare BUT I'm upset that they won't give me a free place to live !!"" 🙄",Thread,http://www.youtube.com/@needmoreramsay,UCYMu2SfBrROgHYeEX2ankNA,2024-06-10T06:03:08Z,,,,1
Ugy2aVGpA3V3vVdDriN4AaABAg,2024-06-09T15:29:17Z,@dewanzstudio,I’m shocked 😳,Thread,http://www.youtube.com/@dewanzstudio,UCsQiKLHpTPa9-AxpkRL9dTw,2024-06-09T15:29:17Z,,,,1
UgxEkm-Sj1NmbNG_FVJ4AaABAg,2024-06-08T21:19:45Z,@innajohnson5166,"So many videos about troubles all over the world. The same issues in different order everywhere: government, corruption, too much immigrants, inflation, too high housing prices, lack of jobs, rich people don’t care about anything 
Very sad to see just a regular people don’t have any power, can’t change anything if something happen to them, sad! 
I really wish people enjoy their motherland and never needed to immigrate",Thread,http://www.youtube.com/@innajohnson5166,UCVeYP3-XX31m_WYcork0ZuA,2024-06-08T21:19:45Z,,,,1
Ugy_b70vBI1SETR5xDJ4AaABAg,2024-06-08T18:26:14Z,@Ellenbaba,Lord have mercy,Thread,http://www.youtube.com/@Ellenbaba,UCVrBdS-WOGDqiOvIWK7_PVw,2024-06-08T18:26:14Z,,,,1
UgxKXS01znPggy79k014AaABAg,2024-06-08T11:50:28Z,@張玉珍-o6d,Us Luxembourg a country on which continent in Europe?,Thread,http://www.youtube.com/@%E5%BC%B5%E7%8E%89%E7%8F%8D-o6d,UCoq9GL6D-suFFdLssaKE_qw,2024-06-08T11:50:28Z,,,,0
A4QY2ZhcXCHA4a1ggf3YqH,2024-06-12T13:39:22Z,@lorrainebennett7528,Europe is the continent!,Reply,http://www.youtube.com/@lorrainebennett7528,UCoq9GL6D-suFFdLssaKE_qw,2024-06-12T13:39:22Z,UgxKXS01znPggy79k014AaABAg,@張玉珍-o6d,,2
UgySkXlHjueqYS7Za5J4AaABAg,2024-06-08T10:15:40Z,@PrabhakaranThekkummuri-zm1xp,G7 and G20 countries have planned this.,Thread,http://www.youtube.com/@PrabhakaranThekkummuri-zm1xp,UCr6uYgm3nPzvc-6Ko7WGhEw,2024-06-08T10:15:40Z,,,,0
UgyDJb3qw8EaOYcmKix4AaABAg,2024-06-08T02:42:39Z,@charlenejulius8501,This is so sad. A rich country should never have homeless people. Never. Corrupt government and greedy. Your own people suffer but foreigners flourish. So wrong.,Thread,http://www.youtube.com/@charlenejulius8501,UC3olbruz2EMtip6P0mvNR4g,2024-06-08T02:42:39Z,,,,0
UgyAzOUXbeX3y5PMI-V4AaABAg,2024-06-06T21:13:56Z,@justafriend3408,Everytime a westerner opens their mouth the word government will be heard several times.  It's more like the government is God,Thread,http://www.youtube.com/@justafriend3408,UCLLAoU7O115WNnvbbO7sGcA,2024-06-06T21:14:17Z,,,,0
Ugz_pmxZrx65hvE8jE94AaABAg,2024-06-06T20:22:43Z,@billybunter5575,we all know belgium is one of the worst corrupt countrys in the world and they took billions from the eu  for the sake of the rich not the poor.,Thread,http://www.youtube.com/@billybunter5575,UCxHpv78aCUHNbJzb52Q1VWw,2024-06-06T20:22:43Z,,,,0
UgyR2J7DrwZNa68YnZR4AaABAg,2024-06-05T09:39:45Z,@Dani2kGaming_GEIR,"They can come to Iran,we are always welcome to see europeans.",Thread,http://www.youtube.com/@Dani2kGaming_GEIR,UCZFtrSrbSJBARxmOob7PxpA,2024-06-05T09:39:45Z,,,,0
Ugy2UZ4rM2iOlDgVn-l4AaABAg,2024-06-05T09:35:13Z,@Dani2kGaming_GEIR,poverty is everywhere even in the USA.,Thread,http://www.youtube.com/@Dani2kGaming_GEIR,UCZFtrSrbSJBARxmOob7PxpA,2024-06-05T09:35:13Z,,,,1
UgzXLKG7R0RLhKgS9yp4AaABAg,2024-06-05T08:40:05Z,@wild8074,Yannick you're wrong to be angrier at immigrants than the Government. Your Government like Any Government around the world are Criminals,Thread,http://www.youtube.com/@wild8074,UC-WRyBoJ2xu9vS-B0HDhhFQ,2024-06-05T08:40:05Z,,,,0
Ugw556D_7brrQSUkLsV4AaABAg,2024-06-05T03:57:11Z,@barbravire8994,Well they have no where to go !! right,Thread,http://www.youtube.com/@barbravire8994,UCGvTvpz1BGxfrM0sKAR0hnQ,2024-06-05T03:57:11Z,,,,0
UgwdmodrII8b9MM8m194AaABAg,2024-06-04T22:46:42Z,@pawelpycz8321,"He he. If they cant beg they are gonna have to steal.
What about working? 😂😂",Thread,http://www.youtube.com/@pawelpycz8321,UC1Rcv_aXTWore3pQtISrqkw,2024-06-04T22:46:42Z,,,,0
UgwrKzOP2b62ytADbiF4AaABAg,2024-06-04T15:38:17Z,@botshelomoatshe3153,Capitalism,Thread,http://www.youtube.com/@botshelomoatshe3153,UCF1y0Gep-F7WwJHC96BQsYg,2024-06-04T15:38:17Z,,,,0
UgxwKJnTUjDZ2kPFaqZ4AaABAg,2024-06-04T15:08:24Z,@botshelomoatshe3153,"You found a way to squeeze in so political propaganda as well, if its okay being there then why are you homeless? 🙄",Thread,http://www.youtube.com/@botshelomoatshe3153,UCF1y0Gep-F7WwJHC96BQsYg,2024-06-04T15:08:24Z,,,,0
Ugy8AHmaSuwhgOjHCsF4AaABAg,2024-06-04T11:00:53Z,@hugonavakopp,"You should try living in the uk or USA lol , it’s much , much worse than this",Thread,http://www.youtube.com/@hugonavakopp,UCz8vane8YWipXu63unIzu7A,2024-06-04T11:00:53Z,,,,0
UgwHHQTK-k-uzS2t5H54AaABAg,2024-06-04T06:38:58Z,@ckminton8090,So pretty much Europe is now communist utopia for the rich is what I got from this documentary.,Thread,http://www.youtube.com/@ckminton8090,UCnAcs5V7We6D9dcIISPu50w,2024-06-04T06:42:38Z,,,,0
Ugw3mwAZnhK6jzJ9jGJ4AaABAg,2024-06-04T00:06:28Z,@dannwing4224,"She has a heart of gold. Alexandra is god-sent. She has been doing this for 25 years. What drives her, religion or pure humanity?
I see the most civil culture here, how the people interact with one another, the duke came to visit homeless people and shared the same meal with them.
Thank you, DW. I have been following you for years.
Best wishes from Sydney.",Thread,http://www.youtube.com/@dannwing4224,UCC8HvhW3zbxxjRsjB2wBzqA,2024-06-04T00:06:28Z,,,,32
A4EzImxc93mA4Fi8H9tHxi,2024-06-04T06:55:43Z,@DWDocumentary,Thank you for watching and taking the time to comment!,Reply,http://www.youtube.com/@DWDocumentary,UCC8HvhW3zbxxjRsjB2wBzqA,2024-06-04T06:55:43Z,Ugw3mwAZnhK6jzJ9jGJ4AaABAg,@dannwing4224,,4
UgynxkVNvnVnBEqGSv94AaABAg,2024-06-03T15:15:31Z,@sputnikv1081,Heaven but lives under the bridge?...what are the boundaries of Western propaganda?,Thread,http://www.youtube.com/@sputnikv1081,UCtUqn2FVuLOIABBUuDBc2_A,2024-06-03T15:15:31Z,,,,0
UgziqGAnNVMvisWGTGp4AaABAg,2024-06-03T00:51:34Z,@mg79277,That woman is a complete god sent.,Thread,http://www.youtube.com/@mg79277,UCEFYGvXS1roj1B_hV5ZzuFA,2024-06-03T00:51:34Z,,,,3
UgzTQwOhM2SLwTerZ-N4AaABAg,2024-06-03T00:36:04Z,@mg79277,"Taking place in Luxembourg but the exact same thing is happening in Montreal quebec. I suspect most of the planet is experiencing this same phenomenon of the great divide between rich and poor as well as seeing the middle class slowly eliminated 

Where are we going with this",Thread,http://www.youtube.com/@mg79277,UCEFYGvXS1roj1B_hV5ZzuFA,2024-06-03T00:36:04Z,,,,1
Ugz2fVteY9HhiTyk6SJ4AaABAg,2024-06-02T21:27:59Z,@raja19806,Why there is inflation? It's the banks,Thread,http://www.youtube.com/@raja19806,UCv-QTmQkKP9SfXlx_zP90ZA,2024-06-02T21:27:59Z,,,,0
A4C7NE3uuJLA4rrJyGeIQQ,2024-06-19T11:46:20Z,@PAMELAPORTER-ci7mr,"In the US, it's corporations",Reply,http://www.youtube.com/@PAMELAPORTER-ci7mr,UCv-QTmQkKP9SfXlx_zP90ZA,2024-06-19T11:46:20Z,Ugz2fVteY9HhiTyk6SJ4AaABAg,@raja19806,,0
A4C7NE3uuJLA4rtruzfeWo,2024-06-19T12:08:35Z,@raja19806,@@PAMELAPORTER-ci7mr Inflation always happens due to the oversupply of paper currency. Who mints that in the USA,Reply,http://www.youtube.com/@raja19806,UCv-QTmQkKP9SfXlx_zP90ZA,2024-06-19T12:08:35Z,Ugz2fVteY9HhiTyk6SJ4AaABAg,@raja19806,@PAMELAPORTER-ci7mr,0
UgyOu2aqpuCer3vIPcZ4AaABAg,2024-06-02T12:43:16Z,@realreality2232,"Q: Where do you live?
A: In Luxembourg 
Q: Wow! And where exactly do you live?
A: In the bush under the bridge! 😅😅😅
Q: Welcome to Luxembourg!",Thread,http://www.youtube.com/@realreality2232,UC3IfkVzgKTCFas4PSiyygyw,2024-06-02T12:43:16Z,,,,14
A4BBK5-oG--A5G2UXEPtew,2024-06-29T06:33:39Z,@karlabritfeld7104,Any city in usa,Reply,http://www.youtube.com/@karlabritfeld7104,UC3IfkVzgKTCFas4PSiyygyw,2024-06-29T06:33:39Z,UgyOu2aqpuCer3vIPcZ4AaABAg,@realreality2232,,0
UgzoitoABJqDlxhH8KF4AaABAg,2024-06-02T12:13:31Z,@adu5335,Everything sold in that country arrives in a truck. Those luxenbourgers should learn to be truckers. There's always a need for good truckers. The economy will stop without truckers.,Thread,http://www.youtube.com/@adu5335,UCNho3wGbSJrbd3bVOuoLnCA,2024-06-02T12:13:31Z,,,,0
Ugw6Gf4jqFTuufbbx8d4AaABAg,2024-06-02T05:15:58Z,@PDXDrumr,"If we start fighting each other, as is portrayed here, we won't be able to recognize the ""issue"",, invesntemt bankers, hedge funds, and private equity groups. You support this w/ your 401k because you want increased returns. Viscious cycle, viscous people,  and no way to enjoy your life, that is the backward thinking  of these folks, thry want 12% returns, unlike the satisfactory 6% in the 80s. Go ahead and prepare, prepare.",Thread,http://www.youtube.com/@PDXDrumr,UCwF6VFT-7x4SePCWQadhssw,2024-06-02T05:15:58Z,,,,0
UgzkWeOvFAt9VvdopEZ4AaABAg,2024-06-02T03:48:37Z,@GeoLogico-qd3vz,"We need to separate the really needy from the begging mafías.
Is not that I don't want to share if I have, is that some of these people had adopted this way of living as a life style.
As long as most people around the world act fanatically about politics and religion, no social issues will be solved.",Thread,http://www.youtube.com/@GeoLogico-qd3vz,UCLARRnlPkgV-PQ4-ovEURSQ,2024-06-02T03:48:58Z,,,,0
UgwXscIAyHhRlfIZFFx4AaABAg,2024-06-01T09:28:52Z,@loneycornel778,Europian destroid europian It self.,Thread,http://www.youtube.com/@loneycornel778,UCH6dzIYC9N0ITSfxmd0vYRQ,2024-06-01T09:28:52Z,,,,0
UgzMOwGISZId3e0-b3h4AaABAg,2024-06-01T06:02:02Z,@tyn6211,"Aside from being a tax haven, does Luxembourg do anything to warrant such a high per capita income?",Thread,http://www.youtube.com/@tyn6211,UC89OF_GmbHYSbhTe2CFF4kw,2024-06-01T06:02:02Z,,,,0
UgyKBJhvkBaDMKYn4TV4AaABAg,2024-05-31T22:03:53Z,@afsanaioali8737,They need to build income based housing.,Thread,http://www.youtube.com/@afsanaioali8737,UCqqq9uXADmPsB_7zgnzg5Lw,2024-05-31T22:03:53Z,,,,1
UgwOB4ZUjxMucv4K_254AaABAg,2024-05-31T21:57:28Z,@afsanaioali8737,"I help mine people.  Im indo eroupean. I help mine people.  In mine country, this is issues",Thread,http://www.youtube.com/@afsanaioali8737,UCqqq9uXADmPsB_7zgnzg5Lw,2024-05-31T21:57:28Z,,,,1
UgzMZCbzRvZkD_x22c54AaABAg,2024-05-31T21:52:11Z,@mm-dz2pm,We should blame immigrants and islam for this. O wait…,Thread,http://www.youtube.com/@mm-dz2pm,UCr0HbaqH04fN6TZxy-RPHxA,2024-05-31T21:52:11Z,,,,1
UgyF5RD0ahkYVyGLk8R4AaABAg,2024-05-31T21:47:09Z,@afsanaioali8737,I agree with him. Lots of government in Europe 🇪🇺 countries r like this . I dislike it.,Thread,http://www.youtube.com/@afsanaioali8737,UCqqq9uXADmPsB_7zgnzg5Lw,2024-05-31T21:47:09Z,,,,0
UgwS4MlbCdUXeggpJN54AaABAg,2024-05-31T19:14:22Z,@FXT130,Why women only gets home in divorce? Men built home but women get home in divorce and enjoy her life with a new young man. Pathetic laws and Western men tolarate it.,Thread,http://www.youtube.com/@FXT130,UCtIPu1R27uRdwkRQZNX3CAA,2024-05-31T19:14:52Z,,,,2
UgzPlJwAO0EFaPWWLQZ4AaABAg,2024-05-31T18:57:20Z,@jaguppal187,13:44 EXPLAINS TO YOU WHY WE HAVE SO MANY MALE HOMELESSNESS IN THE WESTERN WORLD FOLKS! WE NEED EQUALITY FOLKS! FOR MEN!,Thread,http://www.youtube.com/@jaguppal187,UC9fTB6BKcEafN6d5gL8R_Yg,2024-05-31T18:57:20Z,,,,1
A46hY4VZ6PrA47F_Y2ciFS,2024-06-01T00:03:30Z,@DWDocumentary,"Hi, we encourage discussion on all our documentary topics, but we kindly ask our viewers to please remain 
respectful and stick to our netiquette policy: https://p.dw.com/p/MF1G",Reply,http://www.youtube.com/@DWDocumentary,UC9fTB6BKcEafN6d5gL8R_Yg,2024-06-01T00:03:30Z,UgzPlJwAO0EFaPWWLQZ4AaABAg,@jaguppal187,,0
Ugw3nId2-j-Tf431WBB4AaABAg,2024-05-31T17:41:47Z,@kvetadaigneault7037,"No place is perfect, yes education has a lot to do with what your earnings will be, if you are what they are looking for you will earn lots, it's the same everywhere and yes things are going up and up, also too many people feel entitled be true to your self and if you don't have the education you better work hard it's one or the other, same everywhere, are some of these people willing to get up at 5 drive to work hour and a half work 10 hours come home and repeat the next day, I really don't think so",Thread,http://www.youtube.com/@kvetadaigneault7037,UCMWMOpeqLIM0hpOtPtJInJA,2024-05-31T17:41:47Z,,,,0
Ugz1WL_v7PFRek-vlFF4AaABAg,2024-05-31T10:57:10Z,@RobPercy-pt2rh,I live and work here in 🇱🇺 and I'm not rich but doing good,Thread,http://www.youtube.com/@RobPercy-pt2rh,UCWN0iFqLc4A1sjDkNohZY5Q,2024-05-31T10:57:10Z,,,,2
UgyirgbjVa15hEuOfqB4AaABAg,2024-05-31T00:09:34Z,@ronaldlynch9935,Last time the world economy collapsed world war started.,Thread,http://www.youtube.com/@ronaldlynch9935,UC0ZAUVG93lTiOmRHSXGo_XA,2024-05-31T00:09:34Z,,,,1
UgxHxTr9kmyTPlBoj0J4AaABAg,2024-05-30T15:43:04Z,@Mary-il6zz,Politicians everywhere only care about tbemselves.  Money is their God. They have no desire to help the homeless and impoverished.,Thread,http://www.youtube.com/@Mary-il6zz,UCy1JgVXp5sqomwXoq-wVSrA,2024-05-30T15:43:04Z,,,,1
UgyOufckjOVw8L8jqt54AaABAg,2024-05-30T15:42:51Z,@Mary-il6zz,Politicians everywhere only care about tbemselves.  Money is their God. They have no desire to help the homeless and impoverished.,Thread,http://www.youtube.com/@Mary-il6zz,UCy1JgVXp5sqomwXoq-wVSrA,2024-05-30T15:42:51Z,,,,0
Ugw4pbI9QyoRsMuakrl4AaABAg,2024-05-30T11:03:48Z,@Murmilone,Being a millionaire means nothing in a country where a million cannot buy you a house.,Thread,http://www.youtube.com/@Murmilone,UCtIZTONfvTFfvp_Od2EBWMQ,2024-05-30T11:03:48Z,,,,0
UgwDVaj93imTniPHu714AaABAg,2024-05-30T08:44:56Z,@Prashant_Pandey4,they are illegal immigrant or came from poor regions of Europe in dream of becoming rich when they will come there,Thread,http://www.youtube.com/@Prashant_Pandey4,UCbboQ0ki2GTBJLQ6x-TlSrw,2024-05-30T08:44:56Z,,,,0
Ugz0oz0W4vvIw2emQp54AaABAg,2024-05-30T07:53:03Z,@monojakennedy_3758,Are there citizens who are homeless are they mostly  foreigners?,Thread,http://www.youtube.com/@monojakennedy_3758,UCfWxSBiScFcQ2AJdd8I73Hg,2024-05-30T07:53:03Z,,,,0
UgwDrDqmY738JJXS5vV4AaABAg,2024-05-30T06:57:24Z,@deepnijjar5,Addicts not poor,Thread,http://www.youtube.com/@deepnijjar5,UC_wZDYDGMoWtp21DEPnJGCQ,2024-05-30T06:57:24Z,,,,0
UgydHpBXBjvp-i0KdNN4AaABAg,2024-05-29T23:25:46Z,@CapybaraThatPulledUp,Yannick is still quite immature you can tell.,Thread,http://www.youtube.com/@CapybaraThatPulledUp,UCIncIFzVt1Pdzy-e32-vYmg,2024-05-29T23:25:46Z,,,,0
UgwPmTh-133yeh18BQV4AaABAg,2024-05-29T18:41:54Z,@gyanrahashya6416,"😂😂😂 having problems with cold,..come to india, you will get 52°C",Thread,http://www.youtube.com/@gyanrahashya6416,UCiekSIU8gPDu2M_5WMjf-vQ,2024-05-29T18:41:54Z,,,,0
Ugx1UJ8k_RK1UhqNrXx4AaABAg,2024-05-29T10:16:04Z,@PorkChopAChunky,We don't need the government to save anyone. We need them to get out of the way so people can save themselves. If you rely on government to live you are the problem.,Thread,http://www.youtube.com/@PorkChopAChunky,UChwFBaTyJ0lBISQmJIkc6eg,2024-05-29T10:16:04Z,,,,1
Ugy1ABgRxNId55Dp9fd4AaABAg,2024-05-28T19:01:39Z,@carloslx,These associations don't need funding to work.They need the EU to stop this charitable charade ruining the economy of every country with people who come over for a good life and show no respect or gratitude. Enough!,Thread,http://www.youtube.com/@carloslx,UCuFRqH24zvxVxoHpQ1XxZnQ,2024-05-28T19:01:39Z,,,,0
UgzTOSQDJcB-r-MLHXd4AaABAg,2024-05-28T18:12:08Z,@The-eh6fm,"Iron ore and coal were the main reasons why this part of Europe became so wealthy. Not gluten free bread, and solar panels....now coal and iron industries are dead, where do you think they get their money from, to pay for all of that welfare stuff?",Thread,http://www.youtube.com/@The-eh6fm,UCHBGQACyFO1bfVUik8Eu0Ig,2024-05-28T18:12:08Z,,,,0
Ugyn_hwriBdnAEiSpkV4AaABAg,2024-05-28T12:43:47Z,@Ruandpl,How are 2 Hungarian men Luxembourg's problem?,Thread,http://www.youtube.com/@Ruandpl,UCfrfSZ6N_dobWQBl9alY6Rw,2024-05-28T12:43:47Z,,,,0
Ugy4fUcF4ty17XFhf5h4AaABAg,2024-05-28T11:22:33Z,@fahmad7194,No money for alleviating poverty but plenty for pointless self-inflicted wars,Thread,http://www.youtube.com/@fahmad7194,UC6o9e1Jg9GFmQ9mOfeFEG6Q,2024-05-28T11:22:33Z,,,,2
UgzKCnv1YMMxP2H3KU94AaABAg,2024-05-28T07:48:58Z,@raylee17,"If housing is the problem, then for a small country like Luxembourg, the solution is in plain sight. Just look at Singapore and copy it. The Singaporean solution would not work in a large country but it would work for Luxembourg. Singapore is one of the wealthiest countries in the world like Luxembourg. It is a financial hub like Luxembourg. And it is a very small place (about 600 sq km) like Luxembourg. Its housing price has also skyrocketed. But you know what the difference is? 80% of Singaporean lives in government housing that is built by the government and is heavily regulated (in terms of who can buy, who can sell, who can own, who can live there, when an owner can sell, when a family can buy, how many units can one family owns, and even what happens to the house if the owner goes bankrupt, etc.). So for 80% of the Singaporeans, they are completely detached from the skyrocketed investment driven housing market. The ultra-rich can play their games and continue to profit from housing and the normal people can continue to live happily with a nice apartment. These do not conflict with one another. The Singaporean government has been running with this solution since the 1960s, pre-dating the founding of the Republic. It has worked for 60 years and this housing scheme arguably underpins Singapore's economic success in the first place, as people do not need to worry about getting a place to live in and therefore can invest their time and money in real businesses.",Thread,http://www.youtube.com/@raylee17,UCvZIE7qC_I2Hm0pQnP28sEQ,2024-05-28T07:48:58Z,,,,0
Ugys0eZ0hGilmnvFCMx4AaABAg,2024-05-28T01:58:04Z,@chrismaynard4117,"Same in every country around the world,if the govt has a good welfare system in place, migrants stream in to take advantage of it,they dont contribute,just take and people born to that country get left out!",Thread,http://www.youtube.com/@chrismaynard4117,UC4eCwVOqeNNYDuxkDQ7HsVw,2024-05-28T01:58:04Z,,,,0
UgxuKcJxwjRcsHek8Vt4AaABAg,2024-05-28T00:17:01Z,@Scrat335,I've never done drugs except when I was a teen decades ago. Can I get new teeth for nothing?,Thread,http://www.youtube.com/@Scrat335,UCmcqv9zdLMDQP4bFzxM822w,2024-05-28T00:17:01Z,,,,0
UgxySfiEWVAHsRxWbh54AaABAg,2024-05-27T17:42:24Z,@rakeshmaster6181,"Europian countries dont have toilet papers to clean thier backs but suggest how to perform electroal process in India, they have to realize that unlike colonial era everyone in this world can make money.",Thread,http://www.youtube.com/@rakeshmaster6181,UCpCJEpK5LAHQFKn-S2yLb8w,2024-05-27T17:42:24Z,,,,1
UgydNUfqceALmjEGDj94AaABAg,2024-05-27T15:04:22Z,@01toupie08,"I live here in Luxembourg 
My husband and I worked so hard we are not a millionaire. But the problem those homeless people is not originated here if you don’t have address here you don’t have any help from government.",Thread,http://www.youtube.com/@01toupie08,UCIiPz-sZpCfHXOFPgrJcTpA,2024-05-27T15:04:22Z,,,,0
UgwwHjiIwpyegozNiH94AaABAg,2024-05-27T13:45:08Z,@besg5725,Its not immigration if its western europeans doing it.,Thread,http://www.youtube.com/@besg5725,UCrez_j3ckGTG905GDD9Gkyw,2024-05-27T13:45:08Z,,,,0
UgzAlcOJKJ1GUse7ANl4AaABAg,2024-05-27T10:47:53Z,@ahmyo1,"The only thing I would say about the two Hungarian homeless people is that they are absolutely
unrealistic what they said. Interestingly, there are 9.5 million people living in Hungary, but they could not make ends meet. Anyone who wants to work today will find a job, because we have a labour shortage. The unemployment rate is 3%. There are also a lot of vacancies. These two people, unfortunately, are homeless because they probably did not want to work. In Hungary, there are shelters for homeless people in the cities, where they can clean, get food and shelter, wash or change their clothes. They also receive medical care. Those who do not want to go to such shelters are visited by aid workers who bring them food, blankets, clothes and hot tea. Unfortunately, many people end up on the streets because of alcoholism or drug addiction. Those two people do not represent the real Hungarian situation, you should not believe everything they say. And to say that racism is rampant in Hungary and that Viktor Orbán is a bad man is simply not true. The problem is that in today's Western Europe, only those voices are allowed to be heard that criticise the current government. They are spreading a lot of lies about our little country because it is in someone's interest. I am very sorry that people are so impressionable and do not check any information. This is how countries and peoples can be incited against each other. It is very sad.",Thread,http://www.youtube.com/@ahmyo1,UCb38w4Cn6ty183MSQodIsGw,2024-05-27T10:47:53Z,,,,15
A3wXLficWQkA8HjE993wgI,2024-09-12T11:49:19Z,@ElsbethF1,"Thank you, very interesting. We  (family and friends)as Germans look at Hungary and we think you can be proud of Orban and glad to have such a politician who acts in the interest of the Hungarian people. Best wissen for you and your country.",Reply,http://www.youtube.com/@ElsbethF1,UCb38w4Cn6ty183MSQodIsGw,2024-09-12T11:49:19Z,UgzAlcOJKJ1GUse7ANl4AaABAg,@ahmyo1,,1
A3wXLficWQkA8HxZmuAfpm,2024-09-12T13:54:36Z,@ahmyo1,​@@ElsbethF1Thank you very much.😊 God bless you.,Reply,http://www.youtube.com/@ahmyo1,UCb38w4Cn6ty183MSQodIsGw,2024-09-12T13:54:36Z,UgzAlcOJKJ1GUse7ANl4AaABAg,@ahmyo1,,0
A3wXLficWQkA8dofFuwUK7,2024-09-21T10:59:22Z,@francine895,Hungary deserves respect.,Reply,http://www.youtube.com/@francine895,UCb38w4Cn6ty183MSQodIsGw,2024-09-21T10:59:22Z,UgzAlcOJKJ1GUse7ANl4AaABAg,@ahmyo1,,0
UgxMA--suE-zhcj-A8F4AaABAg,2024-05-27T01:37:28Z,@stevanrozic4638,The guy talking about Victor Orban doesn't know nothing about politics.It's his choise to live like he does. He could work but choses not for some reason. ,Thread,http://www.youtube.com/@stevanrozic4638,UCLs8RBViGpv3_Y-kKFYpFwg,2024-05-27T01:37:28Z,,,,8
A3vYMNnl9LUA6ksXSRQMPw,2024-08-05T11:45:01Z,@livingproof4788,Maybe that reason is rational for him??,Reply,http://www.youtube.com/@livingproof4788,UCLs8RBViGpv3_Y-kKFYpFwg,2024-08-05T11:45:01Z,UgxMA--suE-zhcj-A8F4AaABAg,@stevanrozic4638,,1
A3vYMNnl9LUA6l0ZCIJOWb,2024-08-05T13:03:54Z,@stevanrozic4638,"@@livingproof4788 Who knows,could be. ",Reply,http://www.youtube.com/@stevanrozic4638,UCLs8RBViGpv3_Y-kKFYpFwg,2024-08-05T13:03:54Z,UgxMA--suE-zhcj-A8F4AaABAg,@stevanrozic4638,@livingproof4788,1
UgwtVI5wwU06k29uGIR4AaABAg,2024-05-26T23:18:40Z,@Zero-hl2zy,Mental health =poverty beautiful country keep it that way ❤,Thread,http://www.youtube.com/@Zero-hl2zy,UCzOsg-XIQkB1YHnxmeKJo8g,2024-05-26T23:18:40Z,,,,0
